doc_id,domain,corpus,drug_group,group_fold,axis1_role,cv_round1,cv_round2,cv_round3,cv_round4
phee:7919557_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7321956_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7606071_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2329972_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12932249_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11144696_12,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16298824_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16573370_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19357764_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2743258_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1694575_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8742573_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16923659_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17526968_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17352036_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3773837_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18176653_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:20118434_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19733945_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15359206_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17352036_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3977377_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:4054170_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:25671244_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12598508_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1993143_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1174301_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16436462_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17383767_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18343993_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12944250_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7781845_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14690166_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8192712_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11215836_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7295427_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8641617_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8828999_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12944250_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12121061_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15013892_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11545487_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2394154_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16637972_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9476721_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12862258_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17285101_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16968538_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17406804_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15454180_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:189279_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7663030_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12013364_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10650865_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:961329_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9788533_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15611427_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9302445_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17383767_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10599932_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3301251_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8832451_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12680486_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11034877_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1954704_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18465737_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7321956_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:21448111_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7724306_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9846036_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18344455_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2051906_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:20185472_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9337441_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1295628_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6766717_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15316423_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:527355_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18607107_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16062101_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17324248_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17122225_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19897274_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:20338114_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1722991_9,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3997294_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15852680_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10410183_9,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8292513_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8530331_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:25157214_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2781955_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7973922_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:24163322_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9230324_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8384030_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7282702_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:25407257_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19669617_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:4082283_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:21887897_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2212262_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10546851_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19034138_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12114387_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12587815_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3878320_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16641839_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:23868369_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8244201_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18067642_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8771575_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2554727_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2452936_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17556909_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12776809_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7865488_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12944250_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8586895_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10723699_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12889716_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15331204_7,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10679548_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12163813_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:24477376_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8239963_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11122162_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6093724_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9876809_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3558331_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16012330_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16062101_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1751354_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12915840_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7577414_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10803790_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1814986_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15359206_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:21512888_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15190230_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18805724_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1445134_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1765991_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7668127_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16225183_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2369419_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17228132_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:24791374_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9972383_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2894766_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6414095_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2406680_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16527771_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18983414_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10452772_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8053440_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9191742_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16540070_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1642627_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12221670_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14998226_9,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16884425_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3947272_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8586895_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1772299_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6998294_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3195622_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17324248_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18171260_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:23868369_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15379082_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8530331_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19949685_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12494253_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17324248_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14601701_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15878975_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8363533_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17522786_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15790469_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1420650_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2320800_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7865488_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11737689_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1261772_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9754850_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11206417_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17536204_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7900744_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:23673446_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18421192_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19474653_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11788010_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16326413_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2116935_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18648015_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15533031_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6245286_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:4004433_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6608139_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2076372_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8396491_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9892272_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3763264_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9642842_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9634122_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7436161_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8013261_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11174414_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16119501_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9403220_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7663030_14,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18821094_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:489527_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:20456080_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16044093_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14641354_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7496198_9,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3997294_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12503933_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1584367_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19857154_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11020127_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17987285_12,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15878975_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15795553_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10458196_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:489527_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9545161_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10650865_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6093724_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7439122_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17473493_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9545161_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11207969_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:515777_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15977922_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9494448_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14960440_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10808214_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9240497_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16863495_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16062101_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12792223_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11722307_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11180704_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8260059_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9205466_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3379435_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18515982_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17420198_10,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15197722_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10885900_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19687711_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7351000_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9796135_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2937155_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7436161_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12802933_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7606071_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:20185472_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15735923_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9366852_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16035204_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9161656_14,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11483161_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16249064_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2327115_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10513720_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:14735388_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15383642_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7538828_8,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6159523_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7893301_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9770151_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16503727_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:20126479_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11961411_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17509184_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8503421_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15289139_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:717931_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11881322_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15126179_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12699871_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19904536_13,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6987607_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8140860_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18408649_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7919557_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17163271_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11788010_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1288290_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18431096_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10575189_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15840734_11,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9754850_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8192712_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12581772_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12889716_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7776854_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:24163322_8,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19667003_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1504404_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12126225_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3659584_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7781845_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9876812_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11160777_9,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15611427_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2857534_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8292513_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15752306_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6833205_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7379406_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6149250_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10458196_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6159523_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10660641_8,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7696938_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1356045_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1124417_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10803790_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16680561_10,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:412488_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9892272_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12121061_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6947095_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8926752_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9494448_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16029707_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:22735246_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15543388_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19224802_5,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1688693_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:25671244_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:25515435_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3569037_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6692713_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10466445_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:1765991_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:6519218_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19995222_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17228132_8,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9161656_15,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:150825_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19826099_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2894766_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3166573_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8244201_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16641839_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18343993_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10885900_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17034541_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8435665_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3790438_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:15224368_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10772434_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:12150593_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18691992_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7673653_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9291634_6,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:21597286_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:16791713_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:19798640_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11816261_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7937287_10,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7995508_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:17133571_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11414270_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8835752_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10707759_3,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7718983_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3405528_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11706664_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:3680913_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9366852_4,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:18022748_11,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7416268_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:7653281_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:22735246_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:11568758_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8969033_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:10803790_7,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:9256906_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:8936932_2,literature,phee,LITERATURE,-1,literature,na,na,na,na
phee:2875665_1,literature,phee,LITERATURE,-1,literature,na,na,na,na
